hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
HCGH,2022-04-26,6,6,1,1,5,3,0
HCGH,2022-04-27,6,6,1,1,5,2,0
HCGH,2022-04-28,8,8,1,1,7,1,0
HCGH,2022-04-29,9,9,3,3,6,4,0
HCGH,2022-04-30,12,10,2,2,10,1,0
HCGH,2022-05-01,11,7,0,0,11,1,0
HCGH,2022-05-02,9,6,0,0,9,1,0
HCGH,2022-05-03,9,7,0,0,9,1,0
HCGH,2022-05-04,10,9,1,1,9,1,0
HCGH,2022-05-05,10,9,1,1,9,2,0
HCGH,2022-05-06,8,7,3,3,5,0,0
HCGH,2022-05-07,10,9,1,1,9,4,0
HCGH,2022-05-08,11,10,1,1,10,1,0
HCGH,2022-05-09,10,9,0,0,10,3,0
HCGH,2022-05-10,16,13,0,0,16,4,0
HCGH,2022-05-11,13,9,1,1,12,0,0
HCGH,2022-05-12,10,7,0,0,10,2,0
HCGH,2022-05-13,12,9,0,0,12,3,0
HCGH,2022-05-14,12,6,1,1,11,8,0
HCGH,2022-05-15,19,13,3,3,16,4,1
HCGH,2022-05-16,18,12,3,3,15,2,0
HCGH,2022-05-17,19,13,3,3,16,4,0
HCGH,2022-05-18,19,14,3,3,16,1,0
HCGH,2022-05-19,21,17,2,2,19,5,0
HCGH,2022-05-20,15,12,2,2,13,4,0
HCGH,2022-05-21,14,10,1,1,13,4,0
HCGH,2022-05-22,19,15,2,2,17,3,0
HCGH,2022-05-23,19,16,2,2,17,3,0
HCGH,2022-05-24,20,16,2,2,18,9,0
HCGH,2022-05-25,20,16,0,0,20,2,0
HCGH,2022-05-26,17,12,0,0,17,6,0
HCGH,2022-05-27,19,14,1,1,18,6,0
HCGH,2022-05-28,14,9,0,0,14,3,0
HCGH,2022-05-29,12,9,1,1,11,2,0
HCGH,2022-05-30,9,7,0,0,9,7,0
HCGH,2022-05-31,14,12,1,1,13,3,0
HCGH,2022-06-01,16,14,1,1,15,2,0
HCGH,2022-06-02,16,14,1,1,15,5,0
HCGH,2022-06-03,20,18,1,1,19,2,0
HCGH,2022-06-04,16,14,2,2,14,2,0
HCGH,2022-06-05,15,13,2,2,13,5,0
HCGH,2022-06-06,18,16,2,2,16,2,0
HCGH,2022-06-07,17,13,1,1,16,2,0
HCGH,2022-06-08,15,13,1,1,14,3,0
HCGH,2022-06-09,16,14,0,0,16,3,0
HCGH,2022-06-10,12,11,0,0,12,0,0
HCGH,2022-06-11,10,10,0,0,10,6,0
HCGH,2022-06-12,10,9,0,0,10,3,0
HCGH,2022-06-13,13,12,0,0,13,3,0
HCGH,2022-06-14,11,10,0,0,11,2,0
HCGH,2022-06-15,15,14,0,0,15,7,0
HCGH,2022-06-16,17,16,2,2,15,4,0
HCGH,2022-06-17,16,12,3,3,13,4,0
HCGH,2022-06-18,17,12,2,2,15,1,0
HCGH,2022-06-19,14,12,1,1,13,2,0
HCGH,2022-06-20,13,12,1,1,12,6,0
HCGH,2022-06-21,13,13,1,1,12,3,0
HCGH,2022-06-22,11,11,1,1,10,4,0
HCGH,2022-06-23,8,8,0,0,8,4,0
HCGH,2022-06-24,9,9,0,0,9,3,0
HCGH,2022-06-25,12,11,0,0,12,2,0
HCGH,2022-06-26,11,10,0,0,11,3,0
HCGH,2022-06-27,12,11,0,0,12,4,0
HCGH,2022-06-28,14,13,0,0,14,3,0
HCGH,2022-06-29,12,11,0,0,12,1,0
HCGH,2022-06-30,14,12,0,0,14,4,0
HCGH,2022-07-01,11,9,0,0,11,6,0
HCGH,2022-07-02,10,10,0,0,10,5,0
HCGH,2022-07-03,11,10,0,0,11,1,0
HCGH,2022-07-04,11,8,0,0,11,2,0
HCGH,2022-07-05,13,10,0,0,13,4,0
HCGH,2022-07-06,7,6,0,0,7,0,0
HCGH,2022-07-07,7,7,0,0,7,5,0
HCGH,2022-07-08,7,7,0,0,7,2,0
HCGH,2022-07-09,4,4,0,0,4,1,0
HCGH,2022-07-10,5,5,0,0,5,2,0
HCGH,2022-07-11,10,10,0,0,10,5,0
HCGH,2022-07-12,9,9,1,1,8,2,0
HCGH,2022-07-13,11,11,1,1,10,5,0
HCGH,2022-07-14,12,12,0,0,12,2,0
HCGH,2022-07-15,14,11,0,0,14,5,0
HCGH,2022-07-16,18,15,0,0,18,7,0
HCGH,2022-07-17,16,13,0,0,16,2,0
HCGH,2022-07-18,17,16,0,0,17,6,0
HCGH,2022-07-19,15,12,1,1,14,2,0
HCGH,2022-07-20,10,7,1,1,9,0,0
HCGH,2022-07-21,12,9,1,1,11,3,0
HCGH,2022-07-22,12,9,0,0,12,1,0
HCGH,2022-07-23,10,7,0,0,10,2,0
JHH,2020-03-12,0,0,0,0,0,1,0
JHH,2020-03-13,1,1,0,0,1,0,0
JHH,2020-03-14,1,1,1,1,0,0,0
JHH,2020-03-15,1,1,1,1,0,0,0
JHH,2020-03-16,3,3,1,1,2,3,1
JHH,2020-03-17,5,5,1,1,4,0,0
JHH,2020-03-18,5,5,1,1,4,0,0
JHH,2020-03-19,6,6,2,2,4,0,0
JHH,2020-03-20,6,6,2,2,4,0,0
JHH,2020-03-21,6,6,3,3,3,0,0
JHH,2020-03-22,8,8,4,4,4,0,0
JHH,2020-03-23,9,9,4,4,5,0,0
JHH,2020-03-24,13,13,7,7,6,0,0
JHH,2020-03-25,14,14,8,8,6,2,0
JHH,2020-03-26,18,18,10,10,8,0,0
JHH,2020-03-27,19,19,9,9,10,1,0
JHH,2020-03-28,23,23,9,9,14,5,0
JHH,2020-03-29,26,26,11,11,15,0,0
JHH,2020-03-30,30,30,14,14,16,2,1
JHH,2020-03-31,34,34,14,14,20,2,0
JHH,2020-04-01,41,41,15,15,26,6,2
JHH,2020-04-02,46,46,16,16,30,5,0
JHH,2020-04-03,49,49,17,17,32,5,0
JHH,2020-04-04,50,50,20,20,30,3,1
JHH,2020-04-05,55,55,23,23,32,3,0
JHH,2020-04-06,63,63,21,21,42,4,0
JHH,2020-04-07,63,63,23,23,40,1,0
JHH,2020-04-08,64,64,23,23,41,0,0
JHH,2020-04-09,66,66,25,25,41,4,0
JHH,2020-04-10,74,74,27,27,47,4,1
JHH,2020-04-11,76,76,34,34,42,2,0
JHH,2020-04-12,78,78,37,37,41,5,2
JHH,2020-04-13,86,85,38,38,48,6,0
JHH,2020-04-14,91,90,37,37,54,5,0
JHH,2020-04-15,89,88,34,34,55,3,1
JHH,2020-04-16,84,84,34,34,50,3,0
JHH,2020-04-17,78,78,38,38,40,3,0
JHH,2020-04-18,78,78,38,38,40,2,0
JHH,2020-04-19,80,80,37,37,43,2,0
JHH,2020-04-20,83,83,37,37,46,9,1
JHH,2020-04-21,82,81,34,34,48,6,0
JHH,2020-04-22,93,92,36,36,57,7,1
JHH,2020-04-23,87,85,39,39,48,6,1
JHH,2020-04-24,83,81,35,35,48,3,0
JHH,2020-04-25,80,78,35,35,45,4,0
JHH,2020-04-26,78,76,32,32,46,7,0
JHH,2020-04-27,77,75,33,33,44,2,0
JHH,2020-04-28,79,77,37,37,42,9,1
JHH,2020-04-29,81,78,40,40,41,6,0
JHH,2020-04-30,79,75,42,42,37,1,0
JHH,2020-05-01,77,72,41,41,36,5,0
JHH,2020-05-02,80,77,39,39,41,6,0
JHH,2020-05-03,78,75,42,42,36,6,1
JHH,2020-05-04,75,71,40,40,35,7,0
JHH,2020-05-05,76,73,40,40,36,4,0
JHH,2020-05-06,76,73,42,42,34,3,0
JHH,2020-05-07,81,79,44,44,37,3,0
JHH,2020-05-08,81,79,44,44,37,2,0
JHH,2020-05-09,79,77,39,39,40,3,0
JHH,2020-05-10,71,67,37,37,34,5,0
JHH,2020-05-11,77,73,35,35,42,2,0
JHH,2020-05-12,71,66,33,33,38,2,1
JHH,2020-05-13,69,62,32,32,37,7,0
JHH,2020-05-14,64,59,33,33,31,3,0
JHH,2020-05-15,67,62,35,35,32,6,0
JHH,2020-05-16,70,65,32,32,38,3,0
JHH,2020-05-17,70,63,30,30,40,6,0
JHH,2020-05-18,75,66,34,34,41,10,0
JHH,2020-05-19,68,59,32,32,36,8,0
JHH,2020-05-20,71,61,32,32,39,5,0
JHH,2020-05-21,74,65,30,30,44,8,1
JHH,2020-05-22,64,56,29,29,35,2,0
JHH,2020-05-23,61,52,29,29,32,2,0
JHH,2020-05-24,62,53,28,28,34,5,1
JHH,2020-05-25,67,58,29,29,38,3,0
JHH,2020-05-26,72,63,29,29,43,7,1
JHH,2020-05-27,75,64,30,30,45,2,0
JHH,2020-05-28,69,57,29,29,40,3,0
JHH,2020-05-29,69,54,27,27,42,8,1
JHH,2020-05-30,72,59,26,26,46,2,0
JHH,2020-05-31,69,57,25,25,44,1,0
JHH,2020-06-01,65,53,25,25,40,5,0
JHH,2020-06-02,61,50,29,29,32,2,0
JHH,2020-06-03,57,47,27,27,30,3,0
JHH,2020-06-04,59,47,26,26,33,7,0
JHH,2020-06-05,59,45,24,24,35,0,0
JHH,2020-06-06,57,42,26,26,31,2,1
JHH,2020-06-07,54,39,24,24,30,4,0
JHH,2020-06-08,53,37,22,22,31,1,0
JHH,2020-06-09,52,37,22,22,30,3,1
JHH,2020-06-10,49,33,21,21,28,1,0
JHH,2020-06-11,47,29,22,22,25,3,1
JHH,2020-06-12,49,31,23,23,26,1,0
JHH,2020-06-13,49,32,25,25,24,1,0
JHH,2020-06-14,50,34,27,27,23,1,0
JHH,2020-06-15,49,32,24,24,25,2,0
JHH,2020-06-16,48,31,20,20,28,4,0
JHH,2020-06-17,46,32,19,19,27,1,0
JHH,2020-06-18,41,28,18,18,23,2,0
JHH,2020-06-19,38,24,15,15,23,3,1
JHH,2020-06-20,39,26,16,16,23,0,0
JHH,2020-06-21,39,26,15,15,24,1,0
JHH,2020-06-22,42,29,15,15,27,3,0
JHH,2020-06-23,40,27,17,17,23,0,0
JHH,2020-06-24,35,23,17,17,18,0,0
JHH,2020-06-25,34,23,16,16,18,4,0
JHH,2020-06-26,33,22,15,15,18,2,0
JHH,2020-06-27,26,17,11,11,15,0,0
JHH,2020-06-28,23,14,9,9,14,1,0
JHH,2020-06-29,27,18,10,10,17,3,1
JHH,2020-06-30,24,16,8,8,16,0,0
JHH,2020-07-01,24,16,6,6,18,3,0
JHH,2020-07-02,21,14,6,6,15,2,0
JHH,2020-07-03,21,16,5,5,16,1,0
JHH,2020-07-04,18,13,6,6,12,0,0
JHH,2020-07-05,20,15,6,6,14,3,0
JHH,2020-07-06,20,15,3,3,17,1,0
JHH,2020-07-07,23,18,3,3,20,0,0
JHH,2020-07-08,22,18,5,5,17,2,0
JHH,2020-07-09,23,19,4,4,19,2,1
JHH,2020-07-10,25,21,7,7,18,2,1
JHH,2020-07-11,26,21,5,5,21,3,0
JHH,2020-07-12,27,23,5,5,22,5,0
JHH,2020-07-13,27,24,5,5,22,3,0
JHH,2020-07-14,28,25,6,6,22,5,0
JHH,2020-07-15,26,24,7,7,19,3,0
JHH,2020-07-16,30,28,7,7,23,2,0
JHH,2020-07-17,26,24,6,6,20,3,1
JHH,2020-07-18,29,25,7,7,22,5,0
JHH,2020-07-19,30,26,6,6,24,3,0
JHH,2020-07-20,31,27,6,6,25,4,0
JHH,2020-07-21,33,28,6,6,27,8,0
JHH,2020-07-22,39,31,5,5,34,0,0
JHH,2020-07-23,35,27,5,5,30,6,0
JHH,2020-07-24,36,27,6,6,30,3,0
JHH,2020-07-25,31,25,5,5,26,2,0
JHH,2020-07-26,32,26,2,2,30,2,0
JHH,2020-07-27,37,32,3,3,34,3,0
JHH,2020-07-28,37,33,3,3,34,3,0
JHH,2020-07-29,40,33,3,3,37,3,0
JHH,2020-07-30,35,28,3,3,32,0,0
JHH,2020-07-31,35,28,5,5,30,3,0
JHH,2020-08-01,35,29,4,4,31,3,0
JHH,2020-08-02,37,31,4,4,33,6,0
JHH,2020-08-03,37,31,2,2,35,3,0
JHH,2020-08-04,36,30,2,2,34,3,1
JHH,2020-08-05,39,33,4,4,35,4,0
JHH,2020-08-06,37,29,3,3,34,2,0
JHH,2020-08-07,41,32,3,3,38,4,0
JHH,2020-08-08,41,31,3,3,38,5,0
JHH,2020-08-09,38,28,6,6,32,5,1
JHH,2020-08-10,37,27,6,6,31,2,0
JHH,2020-08-11,35,24,6,6,29,2,1
JHH,2020-08-12,34,22,5,5,29,5,0
JHH,2020-08-13,37,26,6,6,31,8,0
JHH,2020-08-14,37,28,5,5,32,2,0
JHH,2020-08-15,38,28,4,4,34,2,0
JHH,2020-08-16,34,24,5,5,29,0,0
JHH,2020-08-17,29,20,7,7,22,2,0
JHH,2020-08-18,33,24,8,8,25,1,0
JHH,2020-08-19,33,24,11,11,22,1,0
JHH,2020-08-20,30,22,9,9,21,4,0
JHH,2020-08-21,33,24,7,7,26,2,1
JHH,2020-08-22,31,21,6,6,25,1,1
JHH,2020-08-23,31,21,8,8,23,1,0
JHH,2020-08-24,31,21,9,9,22,4,0
JHH,2020-08-25,35,25,6,6,29,1,0
JHH,2020-08-26,31,25,6,6,25,3,0
JHH,2020-08-27,32,25,11,11,21,3,0
JHH,2020-08-28,30,21,10,10,20,1,0
JHH,2020-08-29,31,22,9,9,22,3,0
JHH,2020-08-30,31,20,8,8,23,1,0
JHH,2020-08-31,31,20,8,8,23,4,0
JHH,2020-09-01,36,24,8,8,28,2,0
JHH,2020-09-02,32,20,8,8,24,1,0
JHH,2020-09-03,32,18,9,9,23,3,1
JHH,2020-09-04,29,14,8,8,21,0,0
JHH,2020-09-05,25,14,9,9,16,1,0
JHH,2020-09-06,26,14,9,9,17,1,0
JHH,2020-09-07,27,15,8,8,19,0,0
JHH,2020-09-08,25,13,8,8,17,1,0
JHH,2020-09-09,26,15,7,7,19,4,0
JHH,2020-09-10,27,17,7,7,20,2,0
JHH,2020-09-11,26,15,6,6,20,1,0
JHH,2020-09-12,25,15,7,7,18,2,0
JHH,2020-09-13,24,15,8,8,16,3,1
JHH,2020-09-14,26,17,10,10,16,2,0
JHH,2020-09-15,23,15,8,8,15,2,1
JHH,2020-09-16,23,14,9,9,14,0,0
JHH,2020-09-17,25,17,9,9,16,2,0
JHH,2020-09-18,28,20,9,9,19,0,0
JHH,2020-09-19,27,17,8,8,19,1,0
JHH,2020-09-20,28,19,8,8,20,4,0
JHH,2020-09-21,29,20,10,10,19,0,0
JHH,2020-09-22,27,19,7,7,20,0,0
JHH,2020-09-23,25,17,7,7,18,1,0
JHH,2020-09-24,23,15,5,5,18,3,0
JHH,2020-09-25,24,15,5,5,19,0,0
JHH,2020-09-26,25,13,6,6,19,0,0
JHH,2020-09-27,25,13,6,6,19,1,0
JHH,2020-09-28,25,13,5,5,20,0,0
JHH,2020-09-29,26,14,8,8,18,1,0
JHH,2020-09-30,24,13,10,10,14,2,0
JHH,2020-10-01,24,13,8,8,16,0,0
JHH,2020-10-02,24,15,7,7,17,2,0
JHH,2020-10-03,24,16,8,8,16,2,0
JHH,2020-10-04,22,14,8,8,14,0,0
JHH,2020-10-05,24,16,8,8,16,3,0
JHH,2020-10-06,26,17,8,8,18,2,0
JHH,2020-10-07,26,16,7,7,19,1,0
JHH,2020-10-08,22,12,7,7,15,0,0
JHH,2020-10-09,26,17,8,8,18,4,1
JHH,2020-10-10,27,19,6,6,21,6,1
JHH,2020-10-11,27,18,7,7,20,1,0
JHH,2020-10-12,26,17,7,7,19,2,0
JHH,2020-10-13,25,17,8,8,17,1,0
JHH,2020-10-14,25,17,8,8,17,0,0
JHH,2020-10-15,23,15,8,8,15,2,0
JHH,2020-10-16,24,17,8,8,16,3,0
JHH,2020-10-17,27,20,6,6,21,2,0
JHH,2020-10-18,27,20,6,6,21,1,0
JHH,2020-10-19,29,22,6,6,23,1,0
JHH,2020-10-20,30,23,6,6,24,3,0
JHH,2020-10-21,26,17,6,6,20,0,0
JHH,2020-10-22,23,15,5,5,18,3,0
JHH,2020-10-23,26,17,5,5,21,4,0
JHH,2020-10-24,29,19,6,6,23,1,0
JHH,2020-10-25,28,17,6,6,22,3,0
JHH,2020-10-26,30,19,8,8,22,2,0
JHH,2020-10-27,31,19,10,10,21,1,0
JHH,2020-10-28,32,21,8,8,24,3,1
JHH,2020-10-29,36,26,8,8,28,3,0
JHH,2020-10-30,36,25,11,11,25,1,0
JHH,2020-10-31,31,22,11,11,20,1,0
JHH,2020-11-01,34,25,9,9,25,4,0
JHH,2020-11-02,37,26,11,11,26,6,1
JHH,2020-11-03,41,30,9,9,32,5,1
JHH,2020-11-04,36,26,8,8,28,3,0
JHH,2020-11-05,40,30,6,6,34,4,0
JHH,2020-11-06,38,29,6,6,32,4,0
JHH,2020-11-07,43,33,8,8,35,4,1
JHH,2020-11-08,44,33,9,9,35,10,1
JHH,2020-11-09,51,41,7,7,44,7,0
JHH,2020-11-10,55,45,9,9,46,7,1
JHH,2020-11-11,59,49,12,12,47,4,0
JHH,2020-11-12,55,45,13,13,42,6,1
JHH,2020-11-13,49,41,14,14,35,2,0
JHH,2020-11-14,52,43,15,15,37,7,0
JHH,2020-11-15,54,46,15,15,39,4,0
JHH,2020-11-16,58,50,15,15,43,3,0
JHH,2020-11-17,59,51,18,18,41,3,0
JHH,2020-11-18,62,52,17,17,45,2,0
JHH,2020-11-19,66,56,17,17,49,6,1
JHH,2020-11-20,59,49,17,17,42,1,0
JHH,2020-11-21,61,50,19,19,42,7,2
JHH,2020-11-22,63,52,21,21,42,2,0
JHH,2020-11-23,67,55,21,21,46,6,1
JHH,2020-11-24,64,54,22,22,42,8,0
JHH,2020-11-25,67,57,25,25,42,4,0
JHH,2020-11-26,69,57,23,23,46,4,1
JHH,2020-11-27,81,69,25,25,56,10,1
JHH,2020-11-28,88,76,29,29,59,7,0
JHH,2020-11-29,91,74,26,26,65,5,0
JHH,2020-11-30,94,75,26,26,68,4,0
JHH,2020-12-01,81,62,24,24,57,3,0
JHH,2020-12-02,82,62,28,28,54,6,1
JHH,2020-12-03,77,60,28,28,49,5,0
JHH,2020-12-04,87,69,27,27,60,5,1
JHH,2020-12-05,80,64,29,29,51,6,1
JHH,2020-12-06,86,67,29,29,57,4,0
JHH,2020-12-07,96,77,29,29,67,9,0
JHH,2020-12-08,97,76,30,30,67,4,0
JHH,2020-12-09,91,70,34,34,57,4,1
JHH,2020-12-10,87,66,34,34,53,3,0
JHH,2020-12-11,81,63,32,32,49,8,1
JHH,2020-12-12,86,65,35,35,51,9,0
JHH,2020-12-13,93,69,35,35,58,7,0
JHH,2020-12-14,96,73,34,34,62,8,0
JHH,2020-12-15,94,71,35,35,59,4,0
JHH,2020-12-16,87,66,41,41,46,2,0
JHH,2020-12-17,84,62,39,39,45,5,0
JHH,2020-12-18,84,61,43,43,41,2,0
JHH,2020-12-19,86,64,40,40,46,4,0
JHH,2020-12-20,85,62,40,40,45,3,1
JHH,2020-12-21,92,68,43,43,49,12,1
JHH,2020-12-22,96,68,45,45,51,4,0
JHH,2020-12-23,96,72,42,42,54,5,1
JHH,2020-12-24,92,68,46,46,46,4,0
JHH,2020-12-25,84,60,45,45,39,6,1
JHH,2020-12-26,89,58,43,43,46,6,1
JHH,2020-12-27,94,63,40,40,54,5,1
JHH,2020-12-28,100,68,41,41,59,10,0
JHH,2020-12-29,106,72,42,42,64,5,0
JHH,2020-12-30,102,64,43,43,59,6,0
JHH,2020-12-31,103,60,44,44,59,5,0
JHH,2021-01-01,100,55,46,46,54,4,0
JHH,2021-01-02,101,57,41,41,60,6,0
JHH,2021-01-03,101,56,42,42,59,1,0
JHH,2021-01-04,104,56,42,42,62,10,1
JHH,2021-01-05,106,61,43,43,63,12,1
JHH,2021-01-06,112,67,41,41,71,5,1
JHH,2021-01-07,120,76,45,45,75,7,1
JHH,2021-01-08,111,69,45,45,66,7,0
JHH,2021-01-09,111,67,45,45,66,3,0
JHH,2021-01-10,110,69,45,45,65,4,0
JHH,2021-01-11,110,65,46,46,64,4,1
JHH,2021-01-12,106,61,48,48,58,1,0
JHH,2021-01-13,103,57,43,43,60,6,1
JHH,2021-01-14,104,60,39,39,65,4,0
JHH,2021-01-15,110,67,39,39,71,8,0
JHH,2021-01-16,111,67,40,40,71,7,1
JHH,2021-01-17,108,63,43,43,65,4,1
JHH,2021-01-18,109,65,43,43,66,7,1
JHH,2021-01-19,112,66,46,46,66,6,1
JHH,2021-01-20,115,70,45,45,70,6,1
JHH,2021-01-21,114,65,46,46,68,7,1
JHH,2021-01-22,107,58,46,46,61,5,2
JHH,2021-01-23,104,59,47,47,57,6,2
JHH,2021-01-24,110,63,48,48,62,8,0
JHH,2021-01-25,117,70,47,47,70,8,0
JHH,2021-01-26,112,67,47,47,65,6,1
JHH,2021-01-27,104,59,41,41,63,4,0
JHH,2021-01-28,101,52,41,41,60,2,0
JHH,2021-01-29,94,47,43,43,51,5,0
JHH,2021-01-30,91,48,45,45,46,4,0
JHH,2021-01-31,86,41,35,35,51,2,0
JHH,2021-02-01,85,41,32,32,53,5,0
JHH,2021-02-02,83,36,30,30,53,3,0
JHH,2021-02-03,85,40,31,31,54,5,2
JHH,2021-02-04,87,42,32,32,55,6,1
JHH,2021-02-05,89,44,34,34,55,2,0
JHH,2021-02-06,86,38,33,33,53,4,1
JHH,2021-02-07,84,38,31,31,53,3,0
JHH,2021-02-08,87,40,31,31,56,4,0
JHH,2021-02-09,84,37,30,30,54,0,0
JHH,2021-02-10,81,36,28,28,53,6,0
JHH,2021-02-11,78,36,26,26,52,2,0
JHH,2021-02-12,80,36,27,27,53,0,0
JHH,2021-02-13,79,34,26,26,53,3,0
JHH,2021-02-14,79,36,25,25,54,2,0
JHH,2021-02-15,85,40,28,28,57,6,1
JHH,2021-02-16,79,36,31,31,48,1,0
JHH,2021-02-17,75,31,29,29,46,2,0
JHH,2021-02-18,71,29,27,27,44,4,0
JHH,2021-02-19,73,34,30,30,43,1,0
JHH,2021-02-20,73,35,30,30,43,6,0
JHH,2021-02-21,77,38,33,33,44,5,2
JHH,2021-02-22,80,42,31,31,49,4,0
JHH,2021-02-23,76,34,28,28,48,4,0
JHH,2021-02-24,72,33,27,27,45,2,0
JHH,2021-02-25,68,29,26,26,42,1,0
JHH,2021-02-26,60,22,24,24,36,2,1
JHH,2021-02-27,60,24,26,26,34,0,0
JHH,2021-02-28,64,28,23,23,41,7,0
JHH,2021-03-01,63,26,23,23,40,3,0
JHH,2021-03-02,62,26,20,20,42,3,0
JHH,2021-03-03,57,25,21,21,36,0,0
JHH,2021-03-04,52,21,20,20,32,1,0
JHH,2021-03-05,52,23,19,19,33,4,0
JHH,2021-03-06,50,22,20,20,30,2,1
JHH,2021-03-07,51,22,18,18,33,3,0
JHH,2021-03-08,57,27,19,19,38,5,2
JHH,2021-03-09,61,33,24,24,37,4,1
JHH,2021-03-10,55,30,21,21,34,7,0
JHH,2021-03-11,55,30,21,21,34,3,1
JHH,2021-03-12,58,32,21,21,37,5,0
JHH,2021-03-13,58,33,19,19,39,5,0
JHH,2021-03-14,56,30,21,21,35,1,0
JHH,2021-03-15,51,25,21,21,30,2,0
JHH,2021-03-16,51,26,20,20,31,0,0
JHH,2021-03-17,50,24,20,20,30,5,0
JHH,2021-03-18,52,28,20,20,32,4,0
JHH,2021-03-19,52,31,20,20,32,2,0
JHH,2021-03-20,51,31,18,18,33,3,0
JHH,2021-03-21,54,32,17,17,37,5,1
JHH,2021-03-22,54,32,19,19,35,3,0
JHH,2021-03-23,56,33,16,16,40,4,0
JHH,2021-03-24,58,32,19,19,39,4,0
JHH,2021-03-25,56,33,19,19,37,7,0
JHH,2021-03-26,65,44,19,19,46,6,0
JHH,2021-03-27,67,45,18,18,49,6,1
JHH,2021-03-28,70,49,18,18,52,7,0
JHH,2021-03-29,71,50,19,19,52,2,0
JHH,2021-03-30,68,42,20,20,48,4,0
JHH,2021-03-31,65,40,22,22,43,4,0
JHH,2021-04-01,67,44,24,24,43,7,0
JHH,2021-04-02,69,47,23,23,46,3,0
JHH,2021-04-03,69,45,22,22,47,2,0
JHH,2021-04-04,71,46,25,25,46,3,2
JHH,2021-04-05,66,41,25,25,41,0,0
JHH,2021-04-06,67,43,28,28,39,10,1
JHH,2021-04-07,74,48,27,27,47,4,2
JHH,2021-04-08,71,45,26,26,45,7,0
JHH,2021-04-09,79,53,21,21,58,9,0
JHH,2021-04-10,79,51,22,22,57,4,1
JHH,2021-04-11,78,47,22,22,56,3,0
JHH,2021-04-12,79,47,23,23,56,9,3
JHH,2021-04-13,82,51,24,24,58,4,0
JHH,2021-04-14,84,51,23,23,61,8,0
JHH,2021-04-15,83,51,23,23,60,2,0
JHH,2021-04-16,79,46,26,26,53,2,0
JHH,2021-04-17,73,40,25,25,48,4,0
JHH,2021-04-18,79,47,25,25,54,5,1
JHH,2021-04-19,79,46,26,26,53,7,0
JHH,2021-04-20,78,47,25,25,53,2,0
JHH,2021-04-21,81,48,25,25,56,8,0
JHH,2021-04-22,81,51,26,26,55,6,0
JHH,2021-04-23,83,52,24,24,59,6,0
JHH,2021-04-24,73,44,21,21,52,5,0
JHH,2021-04-25,71,42,19,19,52,2,0
JHH,2021-04-26,75,45,22,22,53,4,0
JHH,2021-04-27,73,41,24,24,49,2,0
JHH,2021-04-28,76,44,24,24,52,3,1
JHH,2021-04-29,78,46,21,21,57,6,0
JHH,2021-04-30,74,44,24,24,50,6,0
JHH,2021-05-01,71,42,23,23,48,2,0
JHH,2021-05-02,72,42,21,21,51,6,1
JHH,2021-05-03,77,42,22,22,55,4,0
JHH,2021-05-04,75,40,20,20,55,4,0
JHH,2021-05-05,68,34,17,17,51,1,0
JHH,2021-05-06,66,33,17,17,49,3,0
JHH,2021-05-07,66,32,16,16,50,1,0
JHH,2021-05-08,62,34,18,18,44,4,0
JHH,2021-05-09,59,30,19,19,40,3,0
JHH,2021-05-10,64,35,17,17,47,7,1
JHH,2021-05-11,67,37,19,19,48,7,2
JHH,2021-05-12,66,32,20,20,46,3,0
JHH,2021-05-13,62,28,21,21,41,1,0
JHH,2021-05-14,59,26,15,15,44,2,0
JHH,2021-05-15,58,26,15,15,43,1,0
JHH,2021-05-16,57,24,14,14,43,1,0
JHH,2021-05-17,58,27,16,16,42,2,0
JHH,2021-05-18,55,21,17,17,38,1,0
JHH,2021-05-19,49,21,15,15,34,2,0
JHH,2021-05-20,46,20,15,15,31,2,0
JHH,2021-05-21,41,17,14,14,27,1,0
JHH,2021-05-22,39,11,12,12,27,0,0
JHH,2021-05-23,36,9,12,12,24,1,0
JHH,2021-05-24,37,13,11,11,26,2,0
JHH,2021-05-25,35,14,11,11,24,1,0
JHH,2021-05-26,33,10,10,10,23,2,1
JHH,2021-05-27,38,15,14,14,24,5,0
JHH,2021-05-28,36,16,12,12,24,2,0
JHH,2021-05-29,34,16,14,14,20,0,0
JHH,2021-05-30,34,16,15,15,19,1,0
JHH,2021-05-31,36,17,14,14,22,4,1
JHH,2021-06-01,38,18,13,13,25,2,0
JHH,2021-06-02,37,16,13,13,24,1,0
JHH,2021-06-03,33,13,13,13,20,0,0
JHH,2021-06-04,32,12,11,11,21,1,0
JHH,2021-06-05,33,12,11,11,22,2,0
JHH,2021-06-06,36,14,10,10,26,1,0
JHH,2021-06-07,35,11,10,10,25,0,0
JHH,2021-06-08,31,9,10,10,21,0,0
JHH,2021-06-09,31,10,10,10,21,2,0
JHH,2021-06-10,32,8,12,12,20,0,0
JHH,2021-06-11,30,6,11,11,19,0,0
JHH,2021-06-12,33,8,11,11,22,2,1
JHH,2021-06-13,34,10,12,12,22,3,1
JHH,2021-06-14,35,12,12,12,23,0,0
JHH,2021-06-15,33,12,11,11,22,2,0
JHH,2021-06-16,32,9,10,10,22,2,0
JHH,2021-06-17,29,8,10,10,19,0,0
JHH,2021-06-18,27,8,10,10,17,0,0
